2 6e-06
3 7e-06
4 7e-06
5 7e-06
6 8e-06
7 1e-05
8 1.2e-05
9 1.5e-05
10 1.5e-05
11 1.9e-05
12 2.5e-05
13 3.3e-05
14 4.5e-05
15 4.4e-05
16 5.4e-05
17 7.1e-05
18 9.6e-05
19 0.000119
20 0.000153
21 0.000154
22 0.000199
23 0.000239
24 0.000297
25 0.000373
26 0.000457
27 0.000559
28 0.000595
29 0.000707
30 0.000853
31 0.001024
32 0.001262
33 0.001479
34 0.001761
35 0.002107
36 0.002342
37 0.002716
38 0.003196
39 0.003697
40 0.00437
41 0.005103
42 0.005939
43 0.006957
44 0.008133
45 0.008994
46 0.010319
47 0.0125
48 0.013852
49 0.015852
50 0.018225
51 0.020997
52 0.023997
53 0.027564
54 0.031441
55 0.035252
56 0.040311
57 0.045359
58 0.051702
59 0.058565
60 0.066459
61 0.075336
62 0.085763
63 0.097235
64 0.109104
65 0.122526
66 0.138165
67 0.154895
68 0.174021
69 0.19531
70 0.220524
71 0.246142
72 0.276656
73 0.309439
74 0.345853
75 0.387395
76 0.432368
77 0.482805
78 0.534256
79 0.598761
80 0.664866
81 0.739804
82 0.823447
83 0.915828
84 1.01596
85 1.12877
86 1.25045
87 1.3874
88 1.54669
89 1.70066
90 1.8849
91 2.08132
92 2.29611
93 2.54115
94 2.80534
95 3.0981
96 3.41836
97 3.76663
98 4.15383
99 4.57102
100 5.04766
